union_code,union_name,upazila_name,district_name,division_name,population,population_underserved,cells_no_road_connection,pct_underserved
uni_305974523,Malkhanagar,Sirajdikhan,Munshiganj,Dhaka,9500.0659,0.0,0,0.0
uni_305956109,Adhara,Munshiganj Sadar,Munshiganj,Dhaka,36643.05414,0.0,0,0.0
uni_305956033,Mirkadim Pourasabha (Municipality),Munshiganj Sadar,Munshiganj,Dhaka,51937.2567,0.0,0,0.0
uni_305944515,Louhajang Teutia,Louhajang,Munshiganj,Dhaka,5224.318309,0.0,0,0.0
uni_305944481,Medinimandal,Louhajang,Munshiganj,Dhaka,48950.0862,0.0,0,0.0
uni_305944471,Kumarbhog,Louhajang,Munshiganj,Dhaka,13601.5936,0.0,0,0.0
uni_305944462,Khidirpara,Louhajang,Munshiganj,Dhaka,25746.38671,0.0,0,0.0
uni_305944453,Kanaksar,Louhajang,Munshiganj,Dhaka,9434.80909,0.0,0,0.0
uni_305944444,Kalma,Louhajang,Munshiganj,Dhaka,14821.368854,0.0,0,0.0
uni_305944344,Haldia,Louhajang,Munshiganj,Dhaka,26407.3605,0.0,0,0.0
uni_305944310,Gaondia,Louhajang,Munshiganj,Dhaka,13996.89945,0.0,0,0.0
uni_305944210,Dhaidia,Louhajang,Munshiganj,Dhaka,170.13886300000001,0.0,0,0.0
uni_305944151,Boultali,Louhajang,Munshiganj,Dhaka,10283.72525,0.0,0,0.0
uni_305944142,Bejgaon,Louhajang,Munshiganj,Dhaka,6921.65366,0.0,0,0.0
uni_305924743,Tengarchar,Gazaria,Munshiganj,Dhaka,19816.5294,0.0,0,0.0
uni_305924379,Imampur,Gazaria,Munshiganj,Dhaka,24459.10027,0.0,0,0.0
uni_305924345,Hossaindi,Gazaria,Munshiganj,Dhaka,29207.619018,0.0,0,0.0
uni_305956066,Munshiganj Pourasabha (Municipality),Munshiganj Sadar,Munshiganj,Dhaka,66814.7544,0.0,0,0.0
uni_305956143,Bajrajogini,Munshiganj Sadar,Munshiganj,Dhaka,27391.7884,0.0,0,0.0
uni_305974514,Madhyapara,Sirajdikhan,Munshiganj,Dhaka,13561.3732,0.0,0,0.0
uni_305956152,Banglabazar,Munshiganj Sadar,Munshiganj,Dhaka,7713.46757,0.0,0,0.0
uni_305974480,Latabdi,Sirajdikhan,Munshiganj,Dhaka,30485.27514,0.0,0,0.0
uni_305974454,Kola,Sirajdikhan,Munshiganj,Dhaka,13392.2922,0.0,0,0.0
uni_305974445,Keyain,Sirajdikhan,Munshiganj,Dhaka,35854.08313,0.0,0,0.0
uni_305974411,Jainsar,Sirajdikhan,Munshiganj,Dhaka,17879.40945,0.0,0,0.0
uni_305974377,Ichhapura,Sirajdikhan,Munshiganj,Dhaka,20094.1073,0.0,0,0.0
uni_305974178,Chitrakot,Sirajdikhan,Munshiganj,Dhaka,26974.89617,0.0,0,0.0
uni_305974160,Bayragadi,Sirajdikhan,Munshiganj,Dhaka,11905.7631,0.0,0,0.0
uni_305974151,Basail,Sirajdikhan,Munshiganj,Dhaka,36558.86331,0.0,0,0.0
uni_305974142,Baluchar,Sirajdikhan,Munshiganj,Dhaka,56099.4668,0.0,0,0.0
uni_305956711,Shilai,Munshiganj Sadar,Munshiganj,Dhaka,10874.926306,0.0,0,0.0
uni_305956677,Rampal,Munshiganj Sadar,Munshiganj,Dhaka,42983.3572,0.0,0,0.0
uni_305956610,Panchasar,Munshiganj Sadar,Munshiganj,Dhaka,109535.7373,0.0,0,0.0
uni_305956518,Mollakandi,Munshiganj Sadar,Munshiganj,Dhaka,23754.55777,0.0,0,0.0
uni_305956509,Mahakali,Munshiganj Sadar,Munshiganj,Dhaka,19992.5153,0.0,0,0.0
uni_305956178,Char Keoar,Munshiganj Sadar,Munshiganj,Dhaka,42312.08811,0.0,0,0.0
uni_308276724,Sultanpur,Rajbari Sadar,Rajbari,Dhaka,23363.13383,0.0,0,0.0
uni_308614016,Bhedarganj Pourasabha (Municipality),Bhedarganj,Shariatpur,Dhaka,6141.8942,0.0,0,0.0
uni_308614109,Arshinagar,Bhedarganj,Shariatpur,Dhaka,17966.83398,0.0,0,0.0
uni_309395615,Porabari,Tangail Sadar,Tangail,Dhaka,26701.98524,0.0,0,0.0
uni_400108411,Jatrapur,Bagerhat Sadar,Bagerhat,Khulna,20345.15907,0.0,0,0.0
uni_400108311,Gotapara,Bagerhat Sadar,Bagerhat,Khulna,25186.49212,0.0,0,0.0
uni_400108211,Dema,Bagerhat Sadar,Bagerhat,Khulna,24812.03109,0.0,0,0.0
uni_400108160,Bishnupur,Bagerhat Sadar,Bagerhat,Khulna,18074.67624,0.0,0,0.0
uni_400108151,Bemarta,Bagerhat Sadar,Bagerhat,Khulna,42791.24646,0.0,0,0.0
uni_400108142,Baruipara,Bagerhat Sadar,Bagerhat,Khulna,15523.0890485,0.0,0,0.0
uni_400108025,Bagerhat Pourasabha (Municipality),Bagerhat Sadar,Bagerhat,Khulna,39267.6329,0.0,0,0.0
uni_309395523,Mahamudnagar,Tangail Sadar,Tangail,Dhaka,17661.81895,0.0,0,0.0
uni_400138209,Dhopakhali,Kachua,Bagerhat,Khulna,9303.37676,0.0,0,0.0
uni_309395514,Magra,Tangail Sadar,Tangail,Dhaka,34349.70958,0.0,0,0.0
uni_309395463,Katuli,Tangail Sadar,Tangail,Dhaka,34558.11344,0.0,0,0.0
uni_309395454,Karatia,Tangail Sadar,Tangail,Dhaka,53987.8451,0.0,0,0.0
uni_309395445,Kakua,Tangail Sadar,Tangail,Dhaka,35546.812671,0.0,0,0.0
uni_309395345,Hugra,Tangail Sadar,Tangail,Dhaka,31929.18217,0.0,0,0.0
uni_309395319,Gharinda,Tangail Sadar,Tangail,Dhaka,44645.22254,0.0,0,0.0
uni_309395310,Gala,Tangail Sadar,Tangail,Dhaka,41492.279500000004,0.0,0,0.0
uni_400108445,Karapara,Bagerhat Sadar,Bagerhat,Khulna,30868.92771,0.0,0,0.0
uni_400108454,Khanpur,Bagerhat Sadar,Bagerhat,Khulna,16904.02297,0.0,0,0.0
uni_400108678,Rakhalgachhi,Bagerhat Sadar,Bagerhat,Khulna,14818.00136,0.0,0,0.0
uni_400108712,Shatgambuj,Bagerhat Sadar,Bagerhat,Khulna,32439.09295,0.0,0,0.0
uni_400134710,Shubhadia,Fakirhat,Bagerhat,Khulna,10742.20667,0.0,0,0.0
uni_400134610,Piljanga,Fakirhat,Bagerhat,Khulna,24332.41809,0.0,0,0.0
uni_400134543,Naldha Moubhog,Fakirhat,Bagerhat,Khulna,10273.650306,0.0,0,0.0
uni_400134509,Mulghar,Fakirhat,Bagerhat,Khulna,8248.04469,0.0,0,0.0
uni_400134475,Lakhpur,Fakirhat,Bagerhat,Khulna,19780.28362,0.0,0,0.0
uni_400134276,Fakirhat,Fakirhat,Bagerhat,Khulna,26526.94445,0.0,0,0.0
uni_400134151,Betaga,Fakirhat,Bagerhat,Khulna,11259.03619,0.0,0,0.0
uni_400134142,Bahirdia Mansa,Fakirhat,Bagerhat,Khulna,15962.595089999999,0.0,0,0.0
uni_400114717,Shibpur,Chitalmari,Bagerhat,Khulna,11545.34244,0.0,0,0.0
uni_400114708,Santoshpur,Chitalmari,Bagerhat,Khulna,19704.8547,0.0,0,0.0
uni_400114443,Kalatala,Chitalmari,Bagerhat,Khulna,17659.00298,0.0,0,0.0
uni_400114343,Hizla,Chitalmari,Bagerhat,Khulna,22827.88089,0.0,0,0.0
uni_400114185,Chitalmari,Chitalmari,Bagerhat,Khulna,41142.149525,0.0,0,0.0
uni_400114176,Char Baniari,Chitalmari,Bagerhat,Khulna,23995.81251,0.0,0,0.0
uni_400114142,Barabaria,Chitalmari,Bagerhat,Khulna,23088.84342,0.0,0,0.0
uni_309395210,Dainya,Tangail Sadar,Tangail,Dhaka,38206.0796,0.0,0,0.0
uni_309395176,Chhilimpur,Tangail Sadar,Tangail,Dhaka,25344.39564,0.0,0,0.0
uni_309395142,Baghil,Tangail Sadar,Tangail,Dhaka,24116.58846,0.0,0,0.0
uni_309376312,Gaihata,Nagarpur,Tangail,Dhaka,25839.69305,0.0,0,0.0
uni_309376211,Daptiar,Nagarpur,Tangail,Dhaka,28823.29732,0.0,0,0.0
uni_309376160,Bharra,Nagarpur,Tangail,Dhaka,40048.74334,0.0,0,0.0
uni_309376151,Bhadra,Nagarpur,Tangail,Dhaka,24126.592,0.0,0,0.0
uni_309376142,Bekra,Nagarpur,Tangail,Dhaka,11150.7015,0.0,0,0.0
uni_309366782,Uarshi,Mirzapur,Tangail,Dhaka,24053.19553,0.0,0,0.0
uni_309366748,Tarafpur,Mirzapur,Tangail,Dhaka,26605.13759,0.0,0,0.0
uni_309366516,Mahera,Mirzapur,Tangail,Dhaka,16946.00909,0.0,0,0.0
uni_309366482,Latifpur,Mirzapur,Tangail,Dhaka,17826.24168,0.0,0,0.0
uni_309366415,Jamurki,Mirzapur,Tangail,Dhaka,36433.22321,0.0,0,0.0
uni_309366315,Gorai,Mirzapur,Tangail,Dhaka,86990.88515,0.0,0,0.0
uni_309366281,Fatepur,Mirzapur,Tangail,Dhaka,22909.75462,0.0,0,0.0
uni_309366180,Bhawra,Mirzapur,Tangail,Dhaka,11667.78816,0.0,0,0.0
uni_309366171,Bhatgram,Mirzapur,Tangail,Dhaka,24703.23964,0.0,0,0.0
uni_309366162,Banshtail,Mirzapur,Tangail,Dhaka,37959.73085,0.0,0,0.0
uni_309366153,Banail,Mirzapur,Tangail,Dhaka,21441.53515,0.0,0,0.0
uni_309376220,Dhubaria,Nagarpur,Tangail,Dhaka,14103.06763,0.0,0,0.0
uni_309376511,Mamudnagar,Nagarpur,Tangail,Dhaka,39804.66077,0.0,0,0.0
uni_309395087,Tangail Pourasabha (Municipality),Tangail Sadar,Tangail,Dhaka,148452.1679,0.0,0,0.0
uni_309376526,Mokna,Nagarpur,Tangail,Dhaka,27103.07262,0.0,0,0.0
uni_309385454,Kalia,Sakhipur,Tangail,Dhaka,29476.54347,0.0,0,0.0
uni_309385445,Kakrajan,Sakhipur,Tangail,Dhaka,40274.47678,0.0,0,0.0
uni_309385411,Jadabpur,Sakhipur,Tangail,Dhaka,33652.93778,0.0,0,0.0
uni_309385344,Hatibandha,Sakhipur,Tangail,Dhaka,22105.69356,0.0,0,0.0
uni_309385334,Hateya Rajabari,Sakhipur,Tangail,Dhaka,11148.39105,0.0,0,0.0
uni_309385310,Gajaria,Sakhipur,Tangail,Dhaka,16855.82932,0.0,0,0.0
uni_309385210,Dariapur,Sakhipur,Tangail,Dhaka,25949.02563,0.0,0,0.0
uni_309385167,Barachaona,Sakhipur,Tangail,Dhaka,30418.27731,0.0,0,0.0
uni_309385151,Bahuria,Sakhipur,Tangail,Dhaka,36403.61062,0.0,0,0.0
uni_309385142,Baheratail,Sakhipur,Tangail,Dhaka,31486.69536,0.0,0,0.0
uni_309385080,Sakhipur Pourasabha (Municipality),Sakhipur,Tangail,Dhaka,26534.74281,0.0,0,0.0
uni_309376722,Salimabad,Nagarpur,Tangail,Dhaka,15897.63843,0.0,0,0.0
uni_309376713,Sahabatpur,Nagarpur,Tangail,Dhaka,32287.45955,0.0,0,0.0
uni_309376613,Pakutia,Nagarpur,Tangail,Dhaka,21633.55142,0.0,0,0.0
uni_309376546,Nagarpur,Nagarpur,Tangail,Dhaka,19037.88637,0.0,0,0.0
uni_400138142,Badhal,Kachua,Bagerhat,Khulna,16034.87653,0.0,0,0.0
uni_400138309,Gajalia,Kachua,Bagerhat,Khulna,12140.83122,0.0,0,0.0
uni_308614176,Char Bhaga,Bhedarganj,Shariatpur,Dhaka,22781.91641,0.0,0,0.0
uni_400177440,Khontakata,Sharankhola,Bagerhat,Khulna,20511.8891392,0.0,0,0.0
uni_401807152,Belgachhi,Alamdanga,Chuadanga,Khulna,20324.96296,0.0,0,0.0
uni_401807143,Baradi,Alamdanga,Chuadanga,Khulna,20676.63772,0.0,0,0.0
uni_401807109,Ailhans,Alamdanga,Chuadanga,Khulna,20377.3542,0.0,0,0.0
uni_401807020,Alamdanga Pourasabha (Municipality),Alamdanga,Chuadanga,Khulna,37037.43706,0.0,0,0.0
uni_400177997,Sundarban (Reserve Forest),Sharankhola,Bagerhat,Khulna,48208.0465289,0.0,0,0.0
uni_400177706,Southkhali,Sharankhola,Bagerhat,Khulna,13273.4477344,0.0,0,0.0
uni_400177672,Rayenda,Sharankhola,Bagerhat,Khulna,19133.017152,0.0,0,0.0
uni_400177208,Dhansagar,Sharankhola,Bagerhat,Khulna,19356.75791,0.0,0,0.0
uni_400138318,Gopalpur,Kachua,Bagerhat,Khulna,11357.313689999999,0.0,0,0.0
uni_400173778,Ujalkur,Rampal,Bagerhat,Khulna,16239.81327,0.0,0,0.0
uni_400173686,Rampal,Rampal,Bagerhat,Khulna,15406.57603,0.0,0,0.0
uni_400173677,Rajnagar,Rampal,Bagerhat,Khulna,7758.079308,0.0,0,0.0
uni_400173610,Perikhali,Rampal,Bagerhat,Khulna,10067.7034,0.0,0,0.0
uni_400173510,Mallikerber,Rampal,Bagerhat,Khulna,13675.80625,0.0,0,0.0
uni_400173344,Hurka,Rampal,Bagerhat,Khulna,6801.2298,0.0,0,0.0
uni_400173310,Gourambha,Rampal,Bagerhat,Khulna,11535.081735,0.0,0,0.0
uni_401807161,Bhangbaria,Alamdanga,Chuadanga,Khulna,31737.56817,0.0,0,0.0
uni_401807179,Chitla,Alamdanga,Chuadanga,Khulna,25637.15678,0.0,0,0.0
uni_401807213,Dauki,Alamdanga,Chuadanga,Khulna,29022.7464,0.0,0,0.0
uni_401807313,Gangni,Alamdanga,Chuadanga,Khulna,29167.15812,0.0,0,0.0
uni_401823518,Mominpur,Chuadanga Sadar,Chuadanga,Khulna,17304.89487,0.0,0,0.0
uni_401823509,Makhaldanga,Chuadanga Sadar,Chuadanga,Khulna,26399.60153,0.0,0,0.0
uni_100409109,Amtali,Amtali,Barguna,Barishal,28352.7689,0.0,0,0.0
uni_401823309,Garaitupi,Chuadanga Sadar,Chuadanga,Khulna,20922.84677,0.0,0,0.0
uni_401823143,Begumpur,Chuadanga Sadar,Chuadanga,Khulna,31431.35701,0.0,0,0.0
uni_401823109,Alokdia,Chuadanga Sadar,Chuadanga,Khulna,23050.35948,0.0,0,0.0
uni_401823040,Chuadanga Pourasabha (Municipality),Chuadanga Sadar,Chuadanga,Khulna,103391.63047,0.0,0,0.0
uni_401807552,Nagdah,Alamdanga,Chuadanga,Khulna,19784.97674,0.0,0,0.0
uni_401807476,Kumari,Alamdanga,Chuadanga,Khulna,25928.41977,0.0,0,0.0
uni_401807467,Khaskarra,Alamdanga,Chuadanga,Khulna,26473.26892,0.0,0,0.0
uni_401807458,Khadimpur,Alamdanga,Chuadanga,Khulna,21450.08206,0.0,0,0.0
uni_401807449,Kalidaspur,Alamdanga,Chuadanga,Khulna,25905.95181,0.0,0,0.0
uni_401807423,Jehala,Alamdanga,Chuadanga,Khulna,19824.53733,0.0,0,0.0
uni_401807414,Jamjami,Alamdanga,Chuadanga,Khulna,20126.91972,0.0,0,0.0
uni_401807347,Hardi,Alamdanga,Chuadanga,Khulna,21739.43815,0.0,0,0.0
uni_400173160,Bhojpatia,Rampal,Bagerhat,Khulna,9137.0158,0.0,0,0.0
uni_400173151,Banshtali,Rampal,Bagerhat,Khulna,11963.66836,0.0,0,0.0
uni_400173142,Baintala,Rampal,Bagerhat,Khulna,18276.52154,0.0,0,0.0
uni_400158717,Sundarban,Mongla,Bagerhat,Khulna,8607.27644,0.0,0,0.0
uni_400158509,Mithakhali,Mongla,Bagerhat,Khulna,8589.33912,0.0,0,0.0
uni_400158194,Chila,Mongla,Bagerhat,Khulna,8474.172119,0.0,0,0.0
uni_400158176,Chandpai,Mongla,Bagerhat,Khulna,8099.8232826,0.0,0,0.0
uni_400158142,Burirdanga,Mongla,Bagerhat,Khulna,10629.931618,0.0,0,0.0
uni_400158050,Mongla  Pourasabha (Municipality),Mongla,Bagerhat,Khulna,24953.38854,0.0,0,0.0
uni_400156775,Udaypur,Mollahat,Bagerhat,Khulna,24859.28561,0.0,0,0.0
uni_400156452,Kulia,Mollahat,Bagerhat,Khulna,7807.56864,0.0,0,0.0
uni_400156443,Kodalia,Mollahat,Bagerhat,Khulna,17149.26575,0.0,0,0.0
uni_400156318,Gaola,Mollahat,Bagerhat,Khulna,19624.71937,0.0,0,0.0
uni_400156309,Gangni,Mollahat,Bagerhat,Khulna,7495.72549,0.0,0,0.0
uni_400156176,Chunkhola,Mollahat,Bagerhat,Khulna,14314.98384,0.0,0,0.0
uni_400156109,Atjuri,Mollahat,Bagerhat,Khulna,20248.84603,0.0,0,0.0
uni_400138676,Raripara,Kachua,Bagerhat,Khulna,23431.92873,0.0,0,0.0
uni_400138510,Maghia,Kachua,Bagerhat,Khulna,15063.81393,0.0,0,0.0
uni_400138443,Kachua,Kachua,Bagerhat,Khulna,13193.16831,0.0,0,0.0
uni_400158708,Sonailtala,Mongla,Bagerhat,Khulna,4270.5273,0.0,0,0.0
uni_400158997,Chandpai Range,Mongla,Bagerhat,Khulna,46501.6874123,0.0,0,0.0
uni_400160751,Teliganti,Morelganj,Bagerhat,Khulna,16545.85729,0.0,0,0.0
uni_400160075,Morelganj Pourasabha (Municipality),Morelganj,Bagerhat,Khulna,9658.76628,0.0,0,0.0
uni_400160684,Ramchandrapur,Morelganj,Bagerhat,Khulna,14907.87072,0.0,0,0.0
uni_400160625,Putikhali,Morelganj,Bagerhat,Khulna,12632.75936,0.0,0,0.0
uni_400160616,Panchakaran,Morelganj,Bagerhat,Khulna,16477.62605,0.0,0,0.0
uni_400160549,Nishanbaria,Morelganj,Bagerhat,Khulna,30979.22915,0.0,0,0.0
uni_400160515,Morelganj,Morelganj,Bagerhat,Khulna,8705.66124,0.0,0,0.0
uni_400160448,Khaulia,Morelganj,Bagerhat,Khulna,23828.87771,0.0,0,0.0
uni_400160414,Jiudhara,Morelganj,Bagerhat,Khulna,28824.9288,0.0,0,0.0
uni_400160355,Hoglapasha,Morelganj,Bagerhat,Khulna,21155.275419999998,0.0,0,0.0
uni_400160346,Hoglabunia,Morelganj,Bagerhat,Khulna,15854.05517,0.0,0,0.0
uni_400160213,Daibagyaati,Morelganj,Bagerhat,Khulna,15482.66553,0.0,0,0.0
uni_400160179,Chingrakhali,Morelganj,Bagerhat,Khulna,14717.28994,0.0,0,0.0
uni_400160169,Baraikhali,Morelganj,Bagerhat,Khulna,15607.05039,0.0,0,0.0
uni_400160160,Banagram,Morelganj,Bagerhat,Khulna,13290.33848,0.0,0,0.0
uni_400160151,Balaibunia,Morelganj,Bagerhat,Khulna,8642.9692,0.0,0,0.0
uni_400160142,Baharbunia,Morelganj,Bagerhat,Khulna,16282.417519999999,0.0,0,0.0
uni_309366144,Bahuria,Mirzapur,Tangail,Dhaka,17946.11447,0.0,0,0.0
uni_309366118,Anaitara,Mirzapur,Tangail,Dhaka,17709.96631,0.0,0,0.0
uni_309366109,Ajgana,Mirzapur,Tangail,Dhaka,50544.89961,0.0,0,0.0
uni_308669177,Chandrapur,Shariatpur Sadar,Shariatpur,Dhaka,13856.28111,0.0,0,0.0
uni_308669712,Shaulpara,Shariatpur Sadar,Shariatpur,Dhaka,10454.69485,0.0,0,0.0
uni_308669678,Rudrakar,Shariatpur Sadar,Shariatpur,Dhaka,23687.755400000002,0.0,0,0.0
uni_308669611,Palong,Shariatpur Sadar,Shariatpur,Dhaka,7272.18645,0.0,0,0.0
uni_308669511,Mahmudpur,Shariatpur Sadar,Shariatpur,Dhaka,5309.06895,0.0,0,0.0
uni_308669213,Domsar,Shariatpur Sadar,Shariatpur,Dhaka,18810.94388,0.0,0,0.0
uni_308669195,Chitalia,Shariatpur Sadar,Shariatpur,Dhaka,13636.12922,0.0,0,0.0
uni_308669186,Chikandi,Shariatpur Sadar,Shariatpur,Dhaka,16082.08756,0.0,0,0.0
uni_308669143,Binodpur,Shariatpur Sadar,Shariatpur,Dhaka,14928.698120000001,0.0,0,0.0
uni_309366070,Mirzapur Pourasabha (Municipality),Mirzapur,Tangail,Dhaka,26041.79496,0.0,0,0.0
uni_308669109,Angaria,Shariatpur Sadar,Shariatpur,Dhaka,20877.75578,0.0,0,0.0
uni_308669066,Shariatpur Pourasabha (Municipality),Shariatpur Sadar,Shariatpur,Dhaka,56922.30214,0.0,0,0.0
uni_308665683,Rajnagar,Naria,Shariatpur,Dhaka,14704.24808,0.0,0,0.0
uni_308665558,Nashasan,Naria,Shariatpur,Dhaka,10386.59004,0.0,0,0.0
uni_308665549,Naopara,Naria,Shariatpur,Dhaka,32556.606707,0.0,0,0.0
uni_308665515,Moktarerchar,Naria,Shariatpur,Dhaka,20575.59889,0.0,0,0.0
uni_308665448,Kedarpur,Naria,Shariatpur,Dhaka,10623.84335,0.0,0,0.0
uni_308669746,Tulasar,Shariatpur Sadar,Shariatpur,Dhaka,8557.25614,0.0,0,0.0
uni_308694083,Zajira Pourasabha (Municipality),Zajira,Shariatpur,Dhaka,12637.126100000001,0.0,0,0.0
uni_308694142,Bara Gopalpur,Zajira,Shariatpur,Dhaka,4789.0868,0.0,0,0.0
uni_308694151,Bara Krishnanagar,Zajira,Shariatpur,Dhaka,9712.02145,0.0,0,0.0
uni_309309342,Habla,Basail,Tangail,Dhaka,39611.86363,0.0,0,0.0
uni_309309275,Fulki,Basail,Tangail,Dhaka,28225.03751,0.0,0,0.0
uni_309309142,Basail,Basail,Tangail,Dhaka,8149.0490899999995,0.0,0,0.0
uni_309309008,Basail Pourasabha (Municipality),Basail,Tangail,Dhaka,16259.55162,0.0,0,0.0
uni_308694998,Sheikh Russel Cantonment,Zajira,Shariatpur,Dhaka,10101.3503,0.0,0,0.0
uni_308694945,Zajira,Zajira,Shariatpur,Dhaka,8257.91488,0.0,0,0.0
uni_308694713,Senerchar,Zajira,Shariatpur,Dhaka,16458.06311,0.0,0,0.0
uni_308694621,Purba Naodoba,Zajira,Shariatpur,Dhaka,22113.264214,0.0,0,0.0
uni_308694612,Palerchar,Zajira,Shariatpur,Dhaka,11843.829611,0.0,0,0.0
uni_308694545,Naodoba,Zajira,Shariatpur,Dhaka,35708.34293,0.0,0,0.0
uni_308694511,Mulna,Zajira,Shariatpur,Dhaka,10732.74462,0.0,0,0.0
uni_308694444,Kunderchar,Zajira,Shariatpur,Dhaka,6376.9168310000005,0.0,0,0.0
uni_308694410,Joynagar,Zajira,Shariatpur,Dhaka,11806.48102,0.0,0,0.0
uni_308694169,Bilaspur,Zajira,Shariatpur,Dhaka,12915.37199,0.0,0,0.0
uni_308694160,Barakandi,Zajira,Shariatpur,Dhaka,19190.42658,0.0,0,0.0
uni_308665414,Japsa,Naria,Shariatpur,Dhaka,13073.04624,0.0,0,0.0
uni_308665314,Gharishar,Naria,Shariatpur,Dhaka,23591.270735,0.0,0,0.0
uni_308665280,Fatejangapur,Naria,Shariatpur,Dhaka,13118.51801,0.0,0,0.0
uni_308625608,Purba Damudya,Damudya,Shariatpur,Dhaka,29911.18168,0.0,0,0.0
uni_308625375,Islampur,Damudya,Shariatpur,Dhaka,9817.69534,0.0,0,0.0
uni_308625217,Dhankati,Damudya,Shariatpur,Dhaka,23183.91586,0.0,0,0.0
uni_308625208,Darul Aman,Damudya,Shariatpur,Dhaka,10997.226200000001,0.0,0,0.0
uni_308625033,Damudya Pourasabha (Municipality),Damudya,Shariatpur,Dhaka,11428.86974,0.0,0,0.0
uni_308614781,Uttar Tarabunia,Bhedarganj,Shariatpur,Dhaka,13445.82759,0.0,0,0.0
uni_308614714,Sakhipur,Bhedarganj,Shariatpur,Dhaka,21488.40431,0.0,0,0.0
uni_308614680,Rambhadrapur,Bhedarganj,Shariatpur,Dhaka,19755.52624,0.0,0,0.0
uni_308614547,Narayanpur,Bhedarganj,Shariatpur,Dhaka,9637.6663,0.0,0,0.0
uni_308614513,Mahishar,Bhedarganj,Shariatpur,Dhaka,17928.58306,0.0,0,0.0
uni_308614446,Kachikata,Bhedarganj,Shariatpur,Dhaka,43257.1943,0.0,0,0.0
uni_308614222,Digar Mahishkhali,Bhedarganj,Shariatpur,Dhaka,25262.3767,0.0,0,0.0
uni_308614213,Dakkhin Tarabunia,Bhedarganj,Shariatpur,Dhaka,18253.179194,0.0,0,0.0
uni_308614203,Chhaygaon,Bhedarganj,Shariatpur,Dhaka,19545.89835,0.0,0,0.0
uni_308614194,Char Kumaria,Bhedarganj,Shariatpur,Dhaka,19294.27532,0.0,0,0.0
uni_308614185,Char Census,Bhedarganj,Shariatpur,Dhaka,15297.18425,0.0,0,0.0
uni_308625442,Kaneshwar,Damudya,Shariatpur,Dhaka,15383.97368,0.0,0,0.0
uni_308625708,Sidhalkura,Damudya,Shariatpur,Dhaka,13472.60889,0.0,0,0.0
uni_308665213,Dingamanik,Naria,Shariatpur,Dhaka,17107.74678,0.0,0,0.0
uni_308625717,Sidya,Damudya,Shariatpur,Dhaka,7310.3096399999995,0.0,0,0.0
uni_308665187,Char Atra,Naria,Shariatpur,Dhaka,3823.134991,0.0,0,0.0
uni_308665178,Chamta,Naria,Shariatpur,Dhaka,14000.73615,0.0,0,0.0
uni_308665160,Bijhari,Naria,Shariatpur,Dhaka,13182.46507,0.0,0,0.0
uni_308665151,Bhumkhara,Naria,Shariatpur,Dhaka,12564.038,0.0,0,0.0
uni_308665142,Bhojeshwar,Naria,Shariatpur,Dhaka,15937.97264,0.0,0,0.0
uni_308665050,Naria Pourasabha (Municipality),Naria,Shariatpur,Dhaka,21406.2694,0.0,0,0.0
uni_308636710,Samantasar,Gosairhat,Shariatpur,Dhaka,10483.16812,0.0,0,0.0
uni_308636552,Nalmuri,Gosairhat,Shariatpur,Dhaka,14633.90771,0.0,0,0.0
uni_308636543,Nagerpara,Gosairhat,Shariatpur,Dhaka,19213.05185,0.0,0,0.0
uni_308636451,Kuchaipatti,Gosairhat,Shariatpur,Dhaka,15380.38544,0.0,0,0.0
uni_308636442,Kodalpur,Gosairhat,Shariatpur,Dhaka,17112.56084,0.0,0,0.0
uni_308636375,Idilpur,Gosairhat,Shariatpur,Dhaka,21779.73407,0.0,0,0.0
uni_308636308,Gosairhat,Gosairhat,Shariatpur,Dhaka,10916.69994,0.0,0,0.0
uni_308636109,Alaolpur,Gosairhat,Shariatpur,Dhaka,24416.47089,0.0,0,0.0
uni_308636040,Gosairhat Pourasabha (Municipality),Gosairhat,Shariatpur,Dhaka,12640.11642,0.0,0,0.0
uni_309309442,Kanchanpur,Basail,Tangail,Dhaka,24096.05393,0.0,0,0.0
uni_309309451,Kashil,Basail,Tangail,Dhaka,32179.949529999998,0.0,0,0.0
uni_309309460,Kauljani,Basail,Tangail,Dhaka,18919.37447,0.0,0,0.0
uni_309347545,Nagbari,Kalihati,Tangail,Dhaka,27572.37394,0.0,0,0.0
uni_309347312,Gohaliabari,Kalihati,Tangail,Dhaka,50070.14044,0.0,0,0.0
uni_309347220,Durgapur,Kalihati,Tangail,Dhaka,20729.097848,0.0,0,0.0
uni_309347211,Dashkia,Kalihati,Tangail,Dhaka,15102.51972,0.0,0,0.0
uni_309347160,Bir Basinda,Kalihati,Tangail,Dhaka,21862.21231,0.0,0,0.0
uni_309347151,Bangra,Kalihati,Tangail,Dhaka,32605.84187,0.0,0,0.0
uni_309347142,Balla,Kalihati,Tangail,Dhaka,19679.12103,0.0,0,0.0
uni_309347062,Kalihati Pourasabha (Municipality),Kalihati,Tangail,Dhaka,54135.0079,0.0,0,0.0
uni_309347030,Elenga Pourasabha (Municipality),Kalihati,Tangail,Dhaka,59854.81711,0.0,0,0.0
uni_309338544,Nagda Shimla,Gopalpur,Tangail,Dhaka,31173.40974,0.0,0,0.0
uni_309338510,Mirzapur,Gopalpur,Tangail,Dhaka,23566.17434,0.0,0,0.0
